Flat profile:

Each sample counts as 0.001 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
[176]    0.1    0.04    0.00    1409         Mod_LeafPVS [176]
-----------------------------------------------
                0.01    0.02    3621/3621        Sbar_Draw [151]
[177]    0.1    0.01    0.02    3621         Sbar_DrawNum [177]
                0.01    0.01   13226/24970       Draw_AlphaPic(int, int, qpic_t*, float) [165]
-----------------------------------------------
                0.00    0.00       1/208         VID_Init [393]
                0.00    0.00       1/208         SV_DropClient [367]
                0.00    0.00       2/208         main [3]
                0.00    0.00       2/208         Host_Init [23]
                0.00    0.00      25/208         Con_Printf [253]
                0.03    0.00     177/208         COM_FindFile [47]
[178]    0.1    0.03    0.00     208         Sys_Printf [178]
-----------------------------------------------
                0.00    0.03    1124/1124        SV_ClientThink [157]
[179]    0.1    0.00    0.03    1124         V_CalcRoll [179]
                0.03    0.00    1124/6041        AngleVectors [93]
-----------------------------------------------
                                                 <spontaneous>
[180]    0.1    0.00    0.03                 M_Main_Draw [180]
                0.00    0.03     332/1790        Draw_CachePic [98]
                0.00    0.00      83/143         va [289]
                0.00    0.00     498/24970       Draw_AlphaPic(int, int, qpic_t*, float) [165]
-----------------------------------------------
                0.00    0.03    1210/1210        CL_ParseServerMessage [24]
[181]    0.1    0.00    0.03    1210         CL_ParseClientdata [181]
                0.02    0.00    8762/26100       MSG_ReadByte [144]
                0.01    0.00    3203/5619        MSG_ReadChar [249]
                0.00    0.00    1208/1213        MSG_ReadLong [312]
                0.00    0.00    1208/6122        MSG_ReadShort [259]
                0.00    0.00      10/1411        Sbar_Changed [311]
-----------------------------------------------
                0.00    0.00      55/1089        Mod_LoadBrushModel(model_s*, void*) [71]
                0.01    0.00     496/1089        Mod_LoadTexinfo(lump_t*) [222]
                0.01    0.00     538/1089        R_DrawAliasModel(entity_s*) [14]
[182]    0.1    0.03    0.00    1089         Length [182]
-----------------------------------------------
                0.00    0.03    1210/1210        _Host_Frame [5]
[183]    0.1    0.00    0.03    1210         SV_CheckForNewClients [183]
                0.00    0.03    1211/1211        NET_CheckNewConnections [184]
                0.00    0.00       1/1           SV_ConnectClient [397]
-----------------------------------------------
                0.00    0.03    1211/1211        SV_CheckForNewClients [183]
[184]    0.1    0.00    0.03    1211         NET_CheckNewConnections [184]
                0.03    0.00    1211/9702        Sys_FloatTime [72]
                0.00    0.00    1211/1211        Loop_CheckNewConnections [320]
-----------------------------------------------
                0.00    0.00       3/6498        Host_Spawn_f [372]
                0.00    0.00       6/6498        SV_WriteClientdataToMessage [51]
                0.00    0.00      57/6498        SV_CreateBaseline [340]
                0.00    0.00     123/6498        PF_makestatic [336]
                0.01    0.00    2691/6498        SV_WriteEntitiesToClient [108]
                0.02    0.00    3618/6498        CL_SendMove [114]
[185]    0.1    0.03    0.00    6498         MSG_WriteAngle [185]
-----------------------------------------------
                                                 <spontaneous>
[186]    0.1    0.00    0.03                 Cmd_Exec_f [186]
                0.00    0.03       8/352         COM_LoadFile [22]
                0.00    0.00       3/26          Con_Printf [253]
                0.00    0.00       4/62          Hunk_LowMark [345]
                0.00    0.00       5/1893        Z_Free [266]
-----------------------------------------------
                0.00    0.00      48/4581        CL_ParseTEnt [195]
                0.00    0.00     165/4581        CL_ParseServerMessage [24]
                0.00    0.00     210/4581        CL_ParseStartSoundPacket [246]
                0.00    0.00     360/4581        CL_ParseBaseline [299]
                0.02    0.00    3798/4581        CL_ParseUpdate [143]
[187]    0.1    0.03    0.00    4581         MSG_ReadCoord [187]
-----------------------------------------------
                0.01    0.00     607/2940        SV_Physics_Toss [123]
                0.01    0.00    1125/2940        SV_Physics_Client [52]
                0.01    0.00    1208/2940        SV_WriteClientdataToMessage [51]
[188]    0.1    0.03    0.00    2940         GetEdictFieldValue [188]
-----------------------------------------------
                0.03    0.00    1207/1207        R_SetupFrame() [117]
[189]    0.1    0.03    0.00    1207         R_AnimateLight [189]
-----------------------------------------------
                0.01    0.00     511/1718        quake::clipping::begin_brush_model() [258]
                0.02    0.00    1207/1718        quake::clipping::begin_frame() [202]
[190]    0.1    0.03    0.00    1718         quake::math::multiply(ScePspFMatrix4 const&, ScePspFMatrix4 const&, ScePspFMatrix4*) [190]
-----------------------------------------------
                0.00    0.03    1206/1206        CL_SendCmd [84]
[191]    0.1    0.00    0.03    1206         IN_Move [191]
                0.02    0.00    1206/1206        V_StopPitchDrift [210]
                0.01    0.00    2412/7334        SZ_Write [217]
-----------------------------------------------
                0.00    0.00       7/117         CL_InitTEnts [334]
                0.00    0.03     110/117         CL_ParseServerInfo [32]
[192]    0.1    0.00    0.03     117         S_PrecacheSound [192]
                0.00    0.02     117/7476        S_LoadSound [19]
                0.00    0.01     117/232         S_FindName [226]
-----------------------------------------------
                0.00    0.03     209/209         Hunk_AllocName [95]
[193]    0.1    0.00    0.03     209         Cache_Move [193]
                0.01    0.00     418/4313        Q_memcpy [97]
                0.01    0.00     209/353         Cache_TryAlloc [213]
-----------------------------------------------
                0.00    0.03    1210/1210        _Host_Frame [5]
[194]    0.1    0.00    0.03    1210         NET_Poll [194]
                0.03    0.00    1210/9702        Sys_FloatTime [72]
-----------------------------------------------
                0.00    0.03      16/16          CL_ParseServerMessage [24]
[195]    0.1    0.00    0.03      16         CL_ParseTEnt [195]
                0.00    0.03       2/2           R_TeleportSplash [198]
                0.00    0.00      14/14          R_RunParticleEffect [348]
                0.00    0.00      48/4581        MSG_ReadCoord [187]
                0.00    0.00      16/26100       MSG_ReadByte [144]
-----------------------------------------------
                                                 <spontaneous>
[196]    0.1    0.00    0.03                 Host_Shutdown [196]
                0.00    0.02       1/1           Host_WriteConfiguration [221]
                0.01    0.00       2/2           mp3_deinit [244]
                0.00    0.00       1/1           NET_Shutdown [412]
                0.00    0.00       2/2           SX_Free [464]
                0.00    0.00       1/1           IN_Shutdown [470]
-----------------------------------------------
                0.03    0.00    1207/1207        R_DrawParticles [91]
[197]    0.1    0.03    0.00    1207         D_StartParticles [197]
-----------------------------------------------
                0.00    0.03       2/2           CL_ParseTEnt [195]
[198]    0.1    0.00    0.03       2         R_TeleportSplash [198]
                0.01    0.00    1792/125823      VectorNormalize [25]
                0.01    0.00    1792/11572       VectorScale [131]
-----------------------------------------------
                                2492             R_MarkLights [199]
                0.03    0.00      66/66          R_PushDlights [132]
[199]    0.1    0.03    0.00      66+2492    R_MarkLights [199]
                                2492             R_MarkLights [199]
-----------------------------------------------
                0.01    0.01    1210/1210        ED_ParseEdict [134]
[200]    0.1    0.01    0.01    1210         ED_ParseEpair [200]
                0.00    0.01     988/12907       Hunk_AllocName [95]
-----------------------------------------------
                0.02    0.00     166/166         Hunk_TempAlloc [167]
[201]    0.1    0.02    0.00     166         Hunk_HighAllocName [201]
                0.00    0.00     166/6758        Q_strncpy [112]
-----------------------------------------------
                0.00    0.02    1207/1207        R_SetupGL() [163]
[202]    0.1    0.00    0.02    1207         quake::clipping::begin_frame() [202]
                0.02    0.00    1207/1718        quake::math::multiply(ScePspFMatrix4 const&, ScePspFMatrix4 const&, ScePspFMatrix4*) [190]
-----------------------------------------------
                0.00    0.00       1/141         Sky_Init [392]
                0.00    0.00       1/141         CDAudio_Init [231]
                0.00    0.00       1/141         COM_Init [135]
                0.00    0.00       1/141         Memory_Init [389]
                0.00    0.00       2/141         Host_InitLocal [298]
                0.00    0.00       2/141         Key_Init [382]
                0.00    0.00       2/141         Sbar_Init [138]
                0.00    0.00       3/141         R_Init [275]
                0.00    0.00       3/141         SCR_Init [297]
                0.00    0.00       3/141         Datagram_Init [27]
                0.00    0.00       3/141         V_Init [273]
                0.00    0.00       4/141         Con_Init [337]
                0.00    0.00       4/141         NET_Init [26]
                0.00    0.00       4/141         PR_Init [309]
                0.00    0.00       5/141         Cmd_Init [366]
                0.00    0.00       5/141         S_Init [270]
                0.00    0.00       7/141         CL_Init [254]
                0.00    0.00       8/141         Host_Init [23]
                0.00    0.00      12/141         M_Init [332]
                0.00    0.01      34/141         Host_InitCommands [282]
                0.00    0.01      36/141         CL_InitInput [279]
[203]    0.1    0.00    0.02     141         Cmd_AddCommand [203]
                0.00    0.01     135/135         Cvar_VariableString [240]
                0.01    0.00    9045/615879      Q_strcmp [40]
                0.00    0.00     270/12907       Hunk_AllocName [95]
-----------------------------------------------
                0.02    0.00    5556/5556        Mod_LoadFaces(lump_t*) [156]
[204]    0.1    0.02    0.00    5556         CalcSurfaceExtents(msurface_s*) [204]
-----------------------------------------------
                                                 <spontaneous>
[205]    0.1    0.00    0.02                 Mod_LoadNodes(lump_t*) [205]
                0.02    0.00   29090/291118      ShortNoSwap [79]
                0.00    0.00    2909/105545      LongNoSwap [124]
                0.00    0.00       1/3           Mod_SetParent(mnode_s*, mnode_s*) [363]
                0.00    0.00       1/12907       Hunk_AllocName [95]
-----------------------------------------------
                0.00    0.00      10/33751       Mod_LoadSpriteModel(model_s*, void*) [280]
                0.00    0.00     311/33751       Mod_LoadAliasModel(model_s*, void*) [39]
                0.00    0.00     495/33751       Mod_LoadSubmodels(lump_t*) [370]
                0.00    0.00    1984/33751       Mod_LoadTexinfo(lump_t*) [222]
                0.01    0.00    7680/33751       Mod_LoadPlanes(lump_t*) [274]
                0.02    0.00   23271/33751       Mod_LoadVertexes(lump_t*) [224]
[206]    0.1    0.02    0.00   33751         FloatNoSwap [206]
-----------------------------------------------
                                                 <spontaneous>
[207]    0.1    0.02    0.00                 PF_random [207]
-----------------------------------------------
                                                 <spontaneous>
[208]    0.1    0.02    0.00                 PF_vlen [208]
-----------------------------------------------
                0.00    0.00       1/3023        CL_RelinkEntities [173]
                0.00    0.00       1/3023        PF_aim [396]
                0.00    0.00     607/3023        SV_Physics_Toss [123]
                0.02    0.00    2414/3023        V_CalcRefdef [73]
[209]    0.1    0.02    0.00    3023         VectorMA [209]
-----------------------------------------------
                0.02    0.00    1206/1206        IN_Move [191]
[210]    0.1    0.02    0.00    1206         V_StopPitchDrift [210]
-----------------------------------------------
                0.02    0.00    1225/1225        SCR_UpdateScreen [31]
[211]    0.1    0.02    0.00    1225         V_UpdatePalette [211]
                0.00    0.00       3/3           VID_ShiftPalette [455]
-----------------------------------------------
                0.02    0.00    1210/1210        _Host_Frame [5]
[212]    0.1    0.02    0.00    1210         CDAudio_Update [212]
-----------------------------------------------
                0.01    0.00     144/353         Cache_Alloc [255]
                0.01    0.00     209/353         Cache_Move [193]
[213]    0.1    0.02    0.00     353         Cache_TryAlloc [213]
-----------------------------------------------
                0.02    0.00     165/165         Hunk_TempAlloc [167]
[214]    0.1    0.02    0.00     165         Hunk_FreeToHighMark [214]
-----------------------------------------------
                0.00    0.02       1/1           Mod_LoadBrushModel(model_s*, void*) [71]
[215]    0.1    0.00    0.02       1         Mod_LoadEdges(lump_t*) [215]
                0.02    0.00   27420/291118      ShortNoSwap [79]
                0.00    0.00       1/12907       Hunk_AllocName [95]
-----------------------------------------------
                0.00    0.00     114/18606       SV_CreateBaseline [340]
                0.00    0.00     142/18606       SV_StartSound [293]
                0.00    0.00     165/18606       PF_ambientsound [335]
                0.00    0.00     246/18606       PF_makestatic [336]
                0.00    0.00    3798/18606       SV_WriteEntitiesToClient [108]
                0.01    0.00   14141/18606       PR_ExecuteProgram [118]
[216]    0.1    0.02    0.00   18606         MSG_WriteCoord [216]
-----------------------------------------------
                0.00    0.00       1/7334        Host_PreSpawn_f [423]
                0.00    0.00       8/7334        Cbuf_InsertText [378]
                0.00    0.00      76/7334        Key_Event [81]
                0.00    0.00    1207/7334        SV_SendClientDatagram [76]
                0.00    0.00    1210/7334        SV_UpdateToReliableMessages [304]
                0.01    0.00    2412/7334        IN_Move [191]
                0.01    0.00    2420/7334        Loop_GetMessage [220]
[217]    0.1    0.02    0.00    7334         SZ_Write [217]
-----------------------------------------------
                0.02    0.00    6664/6664        R_BlendLightmaps() [8]
[218]    0.1    0.02    0.00    6664         GL_BindLM [218]
-----------------------------------------------
                0.00    0.00       2/150         COM_LoadPackFile [153]
                0.02    0.00     148/150         COM_FindFile [47]
[219]    0.1    0.02    0.00     150         Sys_FileSeek [219]
-----------------------------------------------
                0.01    0.01    4840/4840        NET_GetMessage [105]
[220]    0.1    0.01    0.01    4840         Loop_GetMessage [220]
                0.01    0.00    2420/7334        SZ_Write [217]
                0.00    0.00    2420/7276        SZ_Clear [284]
                0.00    0.00       3/4313        Q_memcpy [97]
-----------------------------------------------
                0.00    0.02       1/1           Host_Shutdown [196]
[221]    0.1    0.00    0.02       1         Host_WriteConfiguration [221]
                0.01    0.00       1/1           Key_WriteBindings [261]
                0.01    0.00       1/1           Cvar_WriteVariables [260]
                0.00    0.00       1/143         va [289]
-----------------------------------------------
                0.00    0.02       1/1           Mod_LoadBrushModel(model_s*, void*) [71]
[222]    0.1    0.00    0.02       1         Mod_LoadTexinfo(lump_t*) [222]
                0.01    0.00     496/1089        Length [182]
                0.00    0.00    1984/33751       FloatNoSwap [206]
                0.00    0.00     496/105545      LongNoSwap [124]
                0.00    0.00       1/12907       Hunk_AllocName [95]
-----------------------------------------------
                0.00    0.01      54/54          Cmd_ExecuteString [67]
[223]    0.1    0.00    0.01      54         Cvar_Command [223]
                0.00    0.01      54/67          Cvar_Set [228]
                0.00    0.00    3061/615879      Q_strcmp [40]
                0.00    0.00     108/1580        Cmd_Argv [286]
                0.00    0.00      54/173         Cmd_Argc [437]
-----------------------------------------------
                0.00    0.02       1/1           Mod_LoadBrushModel(model_s*, void*) [71]
[224]    0.1    0.00    0.02       1         Mod_LoadVertexes(lump_t*) [224]
                0.02    0.00   23271/33751       FloatNoSwap [206]
                0.00    0.00       1/12907       Hunk_AllocName [95]
-----------------------------------------------
                0.00    0.00       1/1213        SV_SendServerinfo [403]
                0.00    0.00       4/1213        Host_Spawn_f [372]
                0.01    0.00    1208/1213        SV_WriteClientdataToMessage [51]
[225]    0.1    0.01    0.00    1213         MSG_WriteLong [225]
-----------------------------------------------
                0.00    0.00       2/232         S_Init [270]
                0.00    0.00       3/232         S_LocalSound [369]
                0.00    0.01     110/232         S_TouchSound [272]
                0.00    0.01     117/232         S_PrecacheSound [192]
[226]    0.1    0.00    0.01     232         S_FindName [226]
                0.01    0.00   13365/615879      Q_strcmp [40]
                0.00    0.00     232/4902        Q_strlen [250]
-----------------------------------------------
                0.01    0.00    1125/1125        SV_Physics_Client [52]
[227]    0.1    0.01    0.00    1125         SV_PointContents [227]
-----------------------------------------------
                0.00    0.00       2/67          COM_CheckRegistered [263]
                0.00    0.00      11/67          Cvar_SetValue [319]
                0.00    0.01      54/67          Cvar_Command [223]
[228]    0.0    0.00    0.01      67         Cvar_Set [228]
                0.00    0.00      85/2114        Z_Malloc [96]
                0.01    0.00    5689/615879      Q_strcmp [40]
                0.00    0.00      85/9264        Q_atof [136]
                0.00    0.00      85/2290        Q_strcpy [243]
                0.00    0.00      85/1893        Z_Free [266]
                0.00    0.00      85/4902        Q_strlen [250]
-----------------------------------------------
                0.01    0.00    1210/1210        CL_ReadFromServer [21]
[229]    0.0    0.01    0.00    1210         CL_UpdateTEnts [229]
-----------------------------------------------
                0.01    0.00    1207/1207        Sbar_Draw [151]
[230]    0.0    0.01    0.00    1207         Sbar_DrawFace [230]
                0.00    0.00    2414/24970       Draw_AlphaPic(int, int, qpic_t*, float) [165]
-----------------------------------------------
                0.00    0.01       1/1           Host_Init [23]
[231]    0.0    0.00    0.01       1         CDAudio_Init [231]
                0.01    0.00       1/1           mp3_init [238]
                0.00    0.00       3/26          Con_Printf [253]
                0.00    0.00       1/141         Cmd_AddCommand [203]
                0.00    0.00       2/20          COM_CheckParm [448]
                0.00    0.00       2/21          COM_FileExtension [447]
-----------------------------------------------
                0.01    0.00    1225/1225        SCR_UpdateScreen [31]
[232]    0.0    0.01    0.00    1225         SCR_TileClear() [232]
-----------------------------------------------
                0.00    0.01     161/161         Cvar_RegisterVariable [174]
[233]    0.0    0.00    0.01     161         Cmd_Exists [233]
                0.01    0.00   11297/615879      Q_strcmp [40]
-----------------------------------------------
                0.00    0.01       1/1           Mod_LoadBrushModel(model_s*, void*) [71]
[234]    0.0    0.00    0.01       1         Mod_LoadClipnodes(lump_t*) [234]
                0.01    0.00   10652/291118      ShortNoSwap [79]
                0.00    0.00    5326/105545      LongNoSwap [124]
                0.00    0.00       1/12907       Hunk_AllocName [95]
-----------------------------------------------
                                                 <spontaneous>
[235]    0.0    0.00    0.01                 Key_Bind_f [235]
                0.01    0.00     110/2114        Z_Malloc [96]
                0.00    0.00    1279/173964      Q_strcasecmp [77]
                0.00    0.00     220/1580        Cmd_Argv [286]
                0.00    0.00     110/2290        Q_strcpy [243]
                0.00    0.00     110/4902        Q_strlen [250]
                0.00    0.00      52/1893        Z_Free [266]
                0.00    0.00     110/173         Cmd_Argc [437]
-----------------------------------------------
                0.00    0.00      13/2425        SV_UnlinkEdict [400]
                0.01    0.00    2412/2425        SV_LinkEdict [120]
[236]    0.0    0.01    0.00    2425         RemoveLink [236]
-----------------------------------------------
                0.01    0.00    1225/1225        SCR_UpdateScreen [31]
[237]    0.0    0.01    0.00    1225         GL_BeginRendering [237]
-----------------------------------------------
                0.01    0.00       1/1           CDAudio_Init [231]
[238]    0.0    0.01    0.00       1         mp3_init [238]
-----------------------------------------------
                0.00    0.01       1/1           Mod_LoadBrushModel(model_s*, void*) [71]
[239]    0.0    0.00    0.01       1         Mod_LoadLeafs(lump_t*) [239]
                0.01    0.00   12544/291118      ShortNoSwap [79]
                0.00    0.00    3136/105545      LongNoSwap [124]
                0.00    0.00       1/12907       Hunk_AllocName [95]
-----------------------------------------------
                0.00    0.01     135/135         Cmd_AddCommand [203]
[240]    0.0    0.00    0.01     135         Cvar_VariableString [240]
                0.01    0.00   10438/615879      Q_strcmp [40]
-----------------------------------------------
                0.00    0.00     108/7623        M_Quit_Draw [283]
                0.00    0.00    1474/7623        SCR_UpdateScreen [31]
                0.00    0.00    2420/7623        S_Update [46]
                0.00    0.00    3621/7623        R_RenderScene() [1]
[241]    0.0    0.01    0.00    7623         SNDDMA_Submit [241]
-----------------------------------------------
                0.01    0.00    2527/2527        S_Update_ [16]
[242]    0.0    0.01    0.00    2527         SNDDMA_GetDMAPos [242]
-----------------------------------------------
                0.00    0.00       1/2290        Host_Name_f [416]
                0.00    0.00       2/2290        Loop_Connect [415]
                0.00    0.00       2/2290        NET_NewQSocket [422]
                0.00    0.00      64/2290        CL_ParseServerMessage [24]
                0.00    0.00      85/2290        Cvar_Set [228]
                0.00    0.00     110/2290        Key_Bind_f [235]
                0.00    0.00     116/2290        S_LoadSound [19]
                0.00    0.00     161/2290        Cvar_RegisterVariable [174]
                0.01    0.00    1749/2290        Cmd_TokenizeString [89]
[243]    0.0    0.01    0.00    2290         Q_strcpy [243]
-----------------------------------------------
                0.01    0.00       2/2           Host_Shutdown [196]
[244]    0.0    0.01    0.00       2         mp3_deinit [244]
-----------------------------------------------
                0.00    0.01      55/55          CL_ParseServerMessage [24]
[245]    0.0    0.00    0.01      55         S_StaticSound [245]
                0.00    0.01      55/7476        S_LoadSound [19]
                0.00    0.00      55/125823      VectorNormalize [25]
-----------------------------------------------
                0.00    0.01      70/70          CL_ParseServerMessage [24]
[246]    0.0    0.00    0.01      70         CL_ParseStartSoundPacket [246]
                0.00    0.01      70/76          S_StartSound [256]
                0.00    0.00     210/4581        MSG_ReadCoord [187]
                0.00    0.00     204/26100       MSG_ReadByte [144]
                0.00    0.00      70/6122        MSG_ReadShort [259]
-----------------------------------------------
                0.00    0.01       1/1           Host_Init [23]
[247]    0.0    0.00    0.01       1         Draw_Init [247]
                0.00    0.01       2/352         COM_LoadFile [22]
                0.00    0.00       4/251         GL_LoadTexture [99]
                0.00    0.00       1/58          Hunk_FreeToLowMark [276]
                0.00    0.00       3/113         W_GetLumpName [325]
                0.00    0.00       1/62          Hunk_LowMark [345]
                0.00    0.00       1/20          SwapPic [408]
-----------------------------------------------
                0.00    0.00       1/6126        Host_Spawn_f [372]
                0.00    0.00       1/6126        SV_SendServerinfo [403]
                0.00    0.00      19/6126        SV_CreateBaseline [340]
                0.00    0.00      71/6126        SV_StartSound [293]
                0.00    0.00    2416/6126        SV_WriteClientdataToMessage [51]
                0.01    0.00    3618/6126        CL_SendMove [114]
[248]    0.0    0.01    0.00    6126         MSG_WriteShort [248]
-----------------------------------------------
                0.00    0.00    2416/5619        SV_ReadClientMessage [110]
                0.01    0.00    3203/5619        CL_ParseClientdata [181]
[249]    0.0    0.01    0.00    5619         MSG_ReadChar [249]
-----------------------------------------------
                0.00    0.00       3/4902        Cmd_StuffCmds_f [387]
                0.00    0.00      10/4902        Cbuf_InsertText [378]
                0.00    0.00      64/4902        CL_ParseServerMessage [24]
                0.00    0.00      85/4902        Cvar_Set [228]
                0.00    0.00     110/4902        Key_Bind_f [235]
                0.00    0.00     161/4902        Cvar_RegisterVariable [174]
                0.00    0.00     232/4902        S_FindName [226]
                0.00    0.00    1749/4902        Cmd_TokenizeString [89]
                0.00    0.00    2488/4902        Cbuf_AddText [296]
[250]    0.0    0.01    0.00    4902         Q_strlen [250]
-----------------------------------------------
                0.01    0.00    1225/1225        SCR_UpdateScreen [31]
[251]    0.0    0.01    0.00    1225         GL_Set2D [251]
-----------------------------------------------
                                                 <spontaneous>
[252]    0.0    0.01    0.00                 Draw_TransPic [252]
-----------------------------------------------
                0.00    0.00       1/26          CDAudio_Shutdown [381]
                0.00    0.00       1/26          CL_ParseScreenFade [379]
                0.00    0.00       1/26          CL_ParseServerMessage [24]
                0.00    0.00       1/26          COM_CheckRegistered [263]
                0.00    0.00       1/26          Con_Init [337]
                0.00    0.00       1/26          Host_Startdemos_f [380]
                0.00    0.00       2/26          CL_ParseServerInfo [32]
                0.00    0.00       2/26          COM_LoadPackFile [153]
                0.00    0.00       2/26          S_Init [270]
                0.00    0.00       3/26          CDAudio_Init [231]
                0.00    0.00       3/26          Cmd_Exec_f [186]
                0.00    0.00       8/26          Host_Init [23]
[253]    0.0    0.00    0.01      26         Con_Printf [253]
                0.00    0.00      25/208         Sys_Printf [178]
                0.00    0.00      35/2455        GL_EndRendering [86]
                0.00    0.00      21/21          Con_Print [377]
-----------------------------------------------
                                                 <spontaneous>
[254]    0.0    0.00    0.01                 CL_Init [254]
                0.00    0.01      26/164         Cvar_RegisterVariable [174]
                0.00    0.00       1/1           CL_InitTEnts [334]
                0.00    0.00       7/141         Cmd_AddCommand [203]
                0.00    0.00       1/4           SZ_Alloc [407]
-----------------------------------------------
                0.00    0.00      28/144         Mod_LoadAliasModel(model_s*, void*) [39]
                0.00    0.01     116/144         S_LoadSound [19]
[255]    0.0    0.00    0.01     144         Cache_Alloc [255]
                0.01    0.00     144/353         Cache_TryAlloc [213]
-----------------------------------------------
                0.00    0.00       2/76          M_Main_Key [386]
                0.00    0.00       4/76          M_Draw [257]
                0.00    0.01      70/76          CL_ParseStartSoundPacket [246]
[256]    0.0    0.00    0.01      76         S_StartSound [256]
                0.00    0.01      49/7476        S_LoadSound [19]
                0.00    0.00      26/125823      VectorNormalize [25]
-----------------------------------------------
                                                 <spontaneous>
[257]    0.0    0.00    0.01                 M_Draw [257]
                0.00    0.01      27/27          M_Quit_Draw [283]
                0.00    0.00     249/24970       Draw_AlphaPic(int, int, qpic_t*, float) [165]
                0.00    0.00       4/76          S_StartSound [256]
                0.00    0.00     166/1411        Sbar_Changed [311]
-----------------------------------------------
                0.00    0.01     511/511         R_DrawBrushModel [33]
[258]    0.0    0.00    0.01     511         quake::clipping::begin_brush_model() [258]
                0.01    0.00     511/1718        quake::math::multiply(ScePspFMatrix4 const&, ScePspFMatrix4 const&, ScePspFMatrix4*) [190]
-----------------------------------------------
                0.00    0.00       3/6122        CL_ParseScreenFade [379]
                0.00    0.00      70/6122        CL_ParseStartSoundPacket [246]
                0.00    0.00    1208/6122        CL_ParseClientdata [181]
                0.00    0.00    1229/6122        CL_ParseServerMessage [24]
                0.00    0.00    3612/6122        SV_ReadClientMove [175]
[259]    0.0    0.01    0.00    6122         MSG_ReadShort [259]
-----------------------------------------------
                0.01    0.00       1/1           Host_WriteConfiguration [221]
[260]    0.0    0.01    0.00       1         Cvar_WriteVariables [260]
-----------------------------------------------
                0.01    0.00       1/1           Host_WriteConfiguration [221]
[261]    0.0    0.01    0.00       1         Key_WriteBindings [261]
-----------------------------------------------
                0.00    0.01     160/160         Mod_LoadFaces(lump_t*) [156]
[262]    0.0    0.00    0.01     160         GL_SubdivideSurface [262]
                0.00    0.01     160/160         SubdividePolygon(int, float*) [269]
-----------------------------------------------
                0.00    0.01       1/1           COM_Init [135]
[263]    0.0    0.00    0.01       1         COM_CheckRegistered [263]
                0.00    0.00       1/292         Sys_FileRead [29]
                0.00    0.00       1/177         COM_FindFile [47]
                0.00    0.00       2/67          Cvar_Set [228]
                0.00    0.00       1/26          Con_Printf [253]
                0.00    0.00     128/128         ShortSwap [440]
-----------------------------------------------
                0.00    0.01       1/1           Host_Init [23]
[264]    0.0    0.00    0.01       1         W_LoadWadFile [264]
                0.00    0.01       2/352         COM_LoadFile [22]
                0.00    0.00     652/105545      LongNoSwap [124]
-----------------------------------------------
                0.00    0.00       1/1226        Con_Init [337]
                0.01    0.00    1225/1226        SCR_UpdateScreen [31]
[265]    0.0    0.01    0.00    1226         Con_CheckResize [265]
                0.00    0.00       1/4313        Q_memcpy [97]
                0.00    0.00       2/6282        Q_memset [121]
-----------------------------------------------
                0.00    0.00       3/1893        Cmd_StuffCmds_f [387]
                0.00    0.00       5/1893        Cmd_Exec_f [186]
                0.00    0.00      52/1893        Key_Bind_f [235]
                0.00    0.00      85/1893        Cvar_Set [228]
                0.01    0.00    1748/1893        Cmd_TokenizeString [89]
[266]    0.0    0.01    0.00    1893         Z_Free [266]
-----------------------------------------------
                0.01    0.00    1207/1207        R_DrawParticles [91]
[267]    0.0    0.01    0.00    1207         D_EndParticles [267]
-----------------------------------------------
                0.00    0.00       1/2414        Host_Spawn_f [372]
                0.00    0.00    1206/2414        CL_SendMove [114]
                0.00    0.00    1207/2414        SV_SendClientDatagram [76]
[268]    0.0    0.01    0.00    2414         MSG_WriteFloat [268]
                0.00    0.00    2414/105545      LongNoSwap [124]
-----------------------------------------------
                                 254             SubdividePolygon(int, float*) [269]
                0.00    0.01     160/160         GL_SubdivideSurface [262]
[269]    0.0    0.00    0.01     160+254     SubdividePolygon(int, float*) [269]
                0.00    0.01     574/12907       Hunk_AllocName [95]
                                 254             SubdividePolygon(int, float*) [269]
-----------------------------------------------
                                                 <spontaneous>
[270]    0.0    0.00    0.01                 S_Init [270]
                0.00    0.00      12/164         Cvar_RegisterVariable [174]
                0.00    0.00       1/1           SNDDMA_Init [327]
                0.00    0.00       5/141         Cmd_AddCommand [203]
                0.00    0.00       2/26          Con_Printf [253]
                0.00    0.00       2/7476        S_LoadSound [19]
                0.00    0.00       2/232         S_FindName [226]
                0.00    0.00       2/6282        Q_memset [121]
                0.00    0.00       1/12907       Hunk_AllocName [95]
                0.00    0.00       2/20          COM_CheckParm [448]
                0.00    0.00       1/1           SND_InitScaletable [474]
-----------------------------------------------
                0.00    0.01       1/1           Mod_LoadBrushModel(model_s*, void*) [71]
[271]    0.0    0.00    0.01       1         Mod_LoadLighting(lump_t*) [271]
                0.00    0.01       2/352         COM_LoadFile [22]
                0.00    0.00       1/29          COM_StripExtension [347]
                0.00    0.00       1/12907       Hunk_AllocName [95]
-----------------------------------------------
                                                 <spontaneous>
[272]    0.0    0.00    0.01                 S_TouchSound [272]
                0.00    0.01     110/232         S_FindName [226]
-----------------------------------------------
                                                 <spontaneous>
[273]    0.0    0.00    0.01                 V_Init [273]
                0.00    0.01      26/164         Cvar_RegisterVariable [174]
                0.00    0.00       3/141         Cmd_AddCommand [203]
-----------------------------------------------
