Flat profile:

Each sample counts as 0.001 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.01    0.12     986/986         CL_SendCmd [68]
[82]     0.4    0.01    0.12     986         CL_BaseMove [82]
                0.01    0.09     986/986         CL_AdjustAngles [90]
                0.02    0.00     986/2756        Q_memset [119]
-----------------------------------------------
                0.00    0.12      38/38          Mod_LoadAliasModel(model_s*, void*) [42]
[83]     0.4    0.00    0.12      38         Mod_LoadAllSkins(int, daliasskintype_t*) [83]
                0.08    0.00      40/40          Mod_FloodFillSkin(unsigned char*, int, int) [96]
                0.00    0.04      40/239         GL_LoadTexture [62]
                0.00    0.00      40/14327       Hunk_AllocName [54]
-----------------------------------------------
                0.01    0.11    2958/2958        Sbar_Draw [60]
[84]     0.4    0.01    0.11    2958         Sbar_DrawNum [84]
                0.11    0.00   12358/25728       Draw_AlphaPic(int, int, qpic_t*, float) [65]
-----------------------------------------------
                0.00    0.00       1/169         COM_CheckRegistered [267]
                0.00    0.00       4/169         CL_PlayDemo_f [221]
                0.01    0.10     164/169         COM_LoadFile [63]
[85]     0.4    0.01    0.11     169         COM_FindFile [85]
                0.06    0.00     164/165         Sys_FileSeek [113]
                0.04    0.00       4/44          Sys_FileOpenRead [56]
                0.01    0.00       3/3           Sys_FileTime [184]
                0.00    0.00     167/233         Sys_Printf [292]
-----------------------------------------------
                0.09    0.02    1293/1293        SCR_UpdateScreen [12]
[86]     0.3    0.09    0.02    1293         V_UpdatePalette [86]
                0.02    0.00     377/377         VID_ShiftPalette [167]
-----------------------------------------------
                0.00    0.10     986/986         R_RenderScene() [1]
[87]     0.3    0.00    0.10     986         R_SetupFrame() [87]
                0.05    0.00     986/2267        Mod_PointInLeaf [88]
                0.03    0.00     986/3105        AngleVectors [89]
                0.02    0.00     986/986         R_AnimateLight [161]
                0.00    0.00     986/986         V_SetContentsColor [246]
-----------------------------------------------
                0.05    0.00     986/2267        R_SetupFrame() [87]
                0.06    0.00    1281/2267        S_Update [31]
[88]     0.3    0.11    0.00    2267         Mod_PointInLeaf [88]
-----------------------------------------------
                0.00    0.00      11/3105        V_ParseDamage [265]
                0.00    0.00     136/3105        CL_RelinkEntities [74]
                0.03    0.00     986/3105        R_SetupFrame() [87]
                0.06    0.00    1972/3105        V_CalcRefdef [58]
[89]     0.3    0.10    0.00    3105         AngleVectors [89]
-----------------------------------------------
                0.01    0.09     986/986         CL_BaseMove [82]
[90]     0.3    0.01    0.09     986         CL_AdjustAngles [90]
                0.09    0.00     986/3944        anglemod [57]
-----------------------------------------------
                0.00    0.10     138/138         CL_ParseServerMessage [17]
[91]     0.3    0.00    0.10     138         CL_ParseTEnt [91]
                0.00    0.05       2/2           R_TeleportSplash [118]
                0.03    0.00     134/270         R_RunParticleEffect [110]
                0.01    0.00       2/2           R_ParticleExplosion [187]
                0.00    0.00     414/26156       MSG_ReadCoord [61]
                0.00    0.00      41/583         S_StartSound [142]
                0.00    0.00     138/57411       MSG_ReadByte [66]
                0.00    0.00       2/2           CL_AllocDlight [303]
-----------------------------------------------
                0.04    0.05     986/986         V_RenderView [52]
[92]     0.3    0.04    0.05     986         R_PushDlights [92]
                0.05    0.00     199/489         R_MarkLights [79]
-----------------------------------------------
                0.00    0.09       8/8           Mod_LoadBrushModel(model_s*, void*) [46]
[93]     0.3    0.00    0.09       8         Mod_LoadTextures(lump_t*) [93]
                0.00    0.08      75/239         GL_LoadTexture [62]
                0.00    0.00       1/1           R_InitSky [231]
                0.00    0.00      84/14327       Hunk_AllocName [54]
                0.00    0.00     540/89384       LongNoSwap [77]
                0.00    0.00      76/13336       Q_strncmp [153]
-----------------------------------------------
                0.00    0.09     156/156         COM_LoadFile [63]
[94]     0.3    0.00    0.09     156         Hunk_TempAlloc [94]
                0.06    0.00     155/155         Hunk_FreeToHighMark [111]
                0.03    0.00     156/156         Hunk_HighAllocName [141]
-----------------------------------------------
                0.00    0.00      99/1873        Mod_LoadBrushModel(model_s*, void*) [46]
                0.01    0.00     199/1873        R_DrawViewModel() [45]
                0.02    0.00     404/1873        Mod_LoadTexinfo(lump_t*) [164]
                0.06    0.00    1171/1873        R_DrawAliasModel(entity_s*) [16]
[95]     0.3    0.09    0.00    1873         Length [95]
-----------------------------------------------
                0.08    0.00      40/40          Mod_LoadAllSkins(int, daliasskintype_t*) [83]
[96]     0.2    0.08    0.00      40         Mod_FloodFillSkin(unsigned char*, int, int) [96]
-----------------------------------------------
                                                 <spontaneous>
[97]     0.2    0.00    0.07                 Cmd_ExecuteString [97]
                0.04    0.00   16349/17445       Q_strcasecmp [128]
                0.00    0.03     217/217         Cmd_TokenizeString [151]
                0.00    0.01      36/36          Cvar_Command [204]
-----------------------------------------------
                0.07    0.00     986/986         V_CalcRefdef [58]
[98]     0.2    0.07    0.00     986         V_CalcBob [98]
-----------------------------------------------
                0.04    0.03     986/986         R_RenderScene() [1]
[99]     0.2    0.04    0.03     986         R_SetupGL() [99]
                0.00    0.02     986/986         quake::clipping::begin_frame() [152]
-----------------------------------------------
                0.07    0.00    1009/1009        S_PaintChannels [44]
[100]    0.2    0.07    0.00    1009         S_TransferPaintBuffer [100]
-----------------------------------------------
                                                 <spontaneous>
[101]    0.2    0.07    0.00                 R_StoreEfrags [101]
-----------------------------------------------
                0.00    0.06     303/303         Mod_LoadFaces(lump_t*) [72]
[102]    0.2    0.00    0.06     303         GL_SubdivideSurface [102]
                0.01    0.05     303/303         SubdividePolygon(int, float*) [105]
-----------------------------------------------
                0.00    0.06    2647/2647        R_DrawBrushModel [39]
[103]    0.2    0.00    0.06    2647         quake::clipping::begin_brush_model() [103]
                0.04    0.00    2647/3633        quake::clipping::calculate_frustum(ScePspFMatrix4 const&, ScePspFVector4 (*) [4]) [115]
                0.02    0.00    2647/3633        quake::math::multiply(ScePspFMatrix4 const&, ScePspFMatrix4 const&, ScePspFMatrix4*) [150]
-----------------------------------------------
                0.00    0.06     968/968         CL_ParseServerMessage [17]
[104]    0.2    0.00    0.06     968         CL_ParseClientdata [104]
                0.03    0.00    7665/57411       MSG_ReadByte [66]
                0.02    0.00     963/968         MSG_ReadLong [178]
                0.01    0.00    2011/2419        MSG_ReadChar [186]
                0.01    0.00     963/4546        MSG_ReadShort [159]
                0.00    0.00     272/1573        Sbar_Changed [224]
-----------------------------------------------
                                1276             SubdividePolygon(int, float*) [105]
                0.01    0.05     303/303         GL_SubdivideSurface [102]
[105]    0.2    0.01    0.05     303+1276    SubdividePolygon(int, float*) [105]
                0.01    0.05    1882/14327       Hunk_AllocName [54]
                                1276             SubdividePolygon(int, float*) [105]
-----------------------------------------------
                0.00    0.00    1648/48962       Cvar_Command [204]
                0.00    0.00    1689/48962       Cvar_Set [220]
                0.01    0.00    8244/48962       Cmd_Exists [192]
                0.01    0.00    8385/48962       Cmd_AddCommand [146]
                0.01    0.00    8515/48962       Cvar_RegisterVariable [140]
                0.01    0.00    8786/48962       Cvar_VariableString [188]
                0.02    0.00   11695/48962       S_FindName [176]
[106]    0.2    0.06    0.00   48962         Q_strcmp [106]
-----------------------------------------------
                0.02    0.00     146/442         Cache_Alloc [156]
                0.04    0.00     296/442         Cache_Move [75]
[107]    0.2    0.06    0.00     442         Cache_TryAlloc [107]
-----------------------------------------------
                0.00    0.00       2/43294       Mod_LoadSpriteModel(model_s*, void*) [194]
                0.00    0.00     422/43294       Mod_LoadAliasModel(model_s*, void*) [42]
                0.00    0.00     891/43294       Mod_LoadSubmodels(lump_t*) [239]
                0.00    0.00    1616/43294       Mod_LoadTexinfo(lump_t*) [164]
                0.00    0.00    2973/43294       CL_GetMessage [29]
                0.02    0.00   12268/43294       Mod_LoadPlanes(lump_t*) [163]
                0.04    0.00   25122/43294       Mod_LoadVertexes(lump_t*) [134]
[108]    0.2    0.06    0.00   43294         FloatNoSwap [108]
-----------------------------------------------
                0.00    0.06     986/986         Sbar_Draw [60]
[109]    0.2    0.00    0.06     986         Sbar_DrawInventory [109]
                0.04    0.00    4540/25728       Draw_AlphaPic(int, int, qpic_t*, float) [65]
                0.02    0.00    5499/738609      Draw_Character [18]
-----------------------------------------------
                0.03    0.00     134/270         CL_ParseTEnt [91]
                0.03    0.00     136/270         R_ParseParticleEffect [130]
[110]    0.2    0.06    0.00     270         R_RunParticleEffect [110]
-----------------------------------------------
                0.06    0.00     155/155         Hunk_TempAlloc [94]
[111]    0.2    0.06    0.00     155         Hunk_FreeToHighMark [111]
-----------------------------------------------
                0.00    0.00       6/4991        CL_ParseServerMessage [17]
                0.01    0.00     531/4991        CL_ParseBaseline [181]
                0.05    0.00    4454/4991        CL_ParseUpdate [50]
[112]    0.2    0.06    0.00    4991         MSG_ReadAngle [112]
-----------------------------------------------
                0.00    0.00       1/165         COM_LoadPackFile [124]
                0.06    0.00     164/165         COM_FindFile [85]
[113]    0.2    0.06    0.00     165         Sys_FileSeek [113]
-----------------------------------------------
                0.00    0.05     542/542         CL_ParseServerMessage [17]
[114]    0.2    0.00    0.05     542         CL_ParseStartSoundPacket [114]
                0.00    0.03     542/583         S_StartSound [142]
                0.02    0.00    1626/26156       MSG_ReadCoord [61]
                0.01    0.00    1373/57411       MSG_ReadByte [66]
                0.00    0.00     542/4546        MSG_ReadShort [159]
-----------------------------------------------
                0.01    0.00     986/3633        quake::clipping::begin_frame() [152]
                0.04    0.00    2647/3633        quake::clipping::begin_brush_model() [103]
[115]    0.2    0.06    0.00    3633         quake::clipping::calculate_frustum(ScePspFMatrix4 const&, ScePspFVector4 (*) [4]) [115]
-----------------------------------------------
                0.00    0.05      79/79          R_DrawWorld [2]
[116]    0.2    0.00    0.05      79         R_DrawSkyChain [116]
                0.05    0.00    1044/1044        EmitSkyPolys [117]
                0.00    0.00     158/250319      GL_Bind [36]
-----------------------------------------------
                0.05    0.00    1044/1044        R_DrawSkyChain [116]
[117]    0.2    0.05    0.00    1044         EmitSkyPolys [117]
-----------------------------------------------
                0.00    0.05       2/2           CL_ParseTEnt [91]
[118]    0.2    0.00    0.05       2         R_TeleportSplash [118]
                0.03    0.00    1792/129158      VectorNormalize [19]
                0.02    0.00    1792/1792        VectorScale [160]
-----------------------------------------------
                0.00    0.00       1/2756        Con_Init [253]
                0.00    0.00       1/2756        S_Init [175]
                0.00    0.00       2/2756        Con_CheckResize [198]
                0.00    0.00       2/2756        Host_Init [24]
                0.00    0.00       3/2756        S_StopAllSounds [256]
                0.00    0.00       6/2756        CL_Disconnect [277]
                0.00    0.00       8/2756        Mod_LoadSpriteFrame(void*, mspriteframe_s**, int) [195]
                0.00    0.00      33/2756        Con_Print [270]
                0.01    0.00     705/2756        Z_Malloc [132]
                0.02    0.00     986/2756        CL_BaseMove [82]
                0.02    0.00    1009/2756        S_PaintChannels [44]
[119]    0.2    0.05    0.00    2756         Q_memset [119]
-----------------------------------------------
                0.05    0.00     986/986         _Host_Frame [5]
[120]    0.2    0.05    0.00     986         CL_DecayLights [120]
-----------------------------------------------
                                                 <spontaneous>
[121]    0.1    0.00    0.05                 COM_Init [121]
                0.00    0.05       1/1           COM_InitFilesystem [123]
                0.00    0.00       2/134         Cvar_RegisterVariable [140]
                0.00    0.00       1/136         Cmd_AddCommand [146]
-----------------------------------------------
                0.00    0.05       1/1           COM_InitFilesystem [123]
[122]    0.1    0.00    0.05       1         COM_AddGameDirectory [122]
                0.00    0.05       2/2           COM_LoadPackFile [124]
                0.00    0.00       4/14327       Hunk_AllocName [54]
-----------------------------------------------
                0.00    0.05       1/1           COM_Init [121]
[123]    0.1    0.00    0.05       1         COM_InitFilesystem [123]
                0.00    0.05       1/1           COM_AddGameDirectory [122]
                0.00    0.00       1/58          va [296]
-----------------------------------------------
                0.00    0.05       2/2           COM_AddGameDirectory [122]
[124]    0.1    0.00    0.05       2         COM_LoadPackFile [124]
                0.03    0.00   21696/21696       CRC_ProcessByte [149]
                0.02    0.00       2/44          Sys_FileOpenRead [56]
                0.00    0.00     680/89384       LongNoSwap [77]
                0.00    0.00       2/5278        Sys_FileRead [25]
                0.00    0.00       1/165         Sys_FileSeek [113]
                0.00    0.00       3/14327       Hunk_AllocName [54]
                0.00    0.00       1/63          Con_Printf [250]
                0.00    0.00       1/1           CRC_Init [309]
-----------------------------------------------
                                                 <spontaneous>
[125]    0.1    0.00    0.05                 Mod_LoadNodes(lump_t*) [125]
                0.04    0.00   32350/130163      ShortNoSwap [73]
                0.01    0.00    3235/89384       LongNoSwap [77]
                0.00    0.00       8/24          Mod_SetParent(mnode_s*, mnode_s*) [227]
                0.00    0.00       8/14327       Hunk_AllocName [54]
-----------------------------------------------
                0.00    0.04    1282/1282        _Host_Frame [5]
[126]    0.1    0.00    0.04    1282         Cbuf_Execute [126]
                0.04    0.00     217/813         Q_memcpy [76]
                0.00    0.00     351/351         V_BonusFlash_f [248]
-----------------------------------------------
                0.04    0.00    1293/1293        SCR_UpdateScreen [12]
[127]    0.1    0.04    0.00    1293         SCR_TileClear() [127]
-----------------------------------------------
                0.00    0.00    1096/17445       Key_Bind_f [196]
                0.04    0.00   16349/17445       Cmd_ExecuteString [97]
[128]    0.1    0.04    0.00   17445         Q_strcasecmp [128]
-----------------------------------------------
                0.01    0.03    1282/1282        _Host_Frame [5]
[129]    0.1    0.01    0.03    1282         NET_Poll [129]
                0.03    0.00    1282/1283        Sys_FloatTime [137]
-----------------------------------------------
                0.00    0.04     136/136         CL_ParseServerMessage [17]
[130]    0.1    0.00    0.04     136         R_ParseParticleEffect [130]
                0.03    0.00     136/270         R_RunParticleEffect [110]
                0.00    0.00     408/26156       MSG_ReadCoord [61]
                0.00    0.00     408/2419        MSG_ReadChar [186]
                0.00    0.00     272/57411       MSG_ReadByte [66]
-----------------------------------------------
                0.00    0.04       8/8           Mod_LoadBrushModel(model_s*, void*) [46]
[131]    0.1    0.00    0.04       8         Mod_LoadEdges(lump_t*) [131]
                0.04    0.00   29728/130163      ShortNoSwap [73]
                0.00    0.00       8/14327       Hunk_AllocName [54]
-----------------------------------------------
                0.00    0.00       3/705         Cbuf_InsertText [266]
                0.00    0.00       4/705         Cmd_Alias_f [278]
                0.00    0.00      37/705         Cvar_Set [220]
                0.00    0.00     105/705         Key_Bind_f [196]
                0.00    0.00     131/705         Cvar_RegisterVariable [140]
                0.01    0.01     425/705         Cmd_TokenizeString [151]
[132]    0.1    0.02    0.01     705         Z_Malloc [132]
                0.01    0.00     705/2756        Q_memset [119]
-----------------------------------------------
                0.04    0.00     136/136         CL_RelinkEntities [74]
[133]    0.1    0.04    0.00     136         VectorMA [133]
-----------------------------------------------
                0.00    0.04       8/8           Mod_LoadBrushModel(model_s*, void*) [46]
[134]    0.1    0.00    0.04       8         Mod_LoadVertexes(lump_t*) [134]
                0.04    0.00   25122/43294       FloatNoSwap [108]
                0.00    0.00       8/14327       Hunk_AllocName [54]
-----------------------------------------------
                0.00    0.01     986/3633        R_DrawWorld [2]
                0.01    0.02    2647/3633        R_DrawBrushModel [39]
[135]    0.1    0.01    0.02    3633         R_BlendLightmaps() [135]
                0.02    0.00    8207/250319      GL_Bind [36]
-----------------------------------------------
                0.03    0.00    2647/2647        R_DrawBrushModel [39]
[136]    0.1    0.03    0.00    2647         R_RotateForEntity [136]
-----------------------------------------------
                0.00    0.00       1/1283        NET_Init [26]
                0.03    0.00    1282/1283        NET_Poll [129]
[137]    0.1    0.03    0.00    1283         Sys_FloatTime [137]
-----------------------------------------------
                0.00    0.03     986/986         R_RenderScene() [1]
[138]    0.1    0.00    0.03     986         R_MarkLeaves() [138]
                0.03    0.00      83/83          Mod_LeafPVS [145]
-----------------------------------------------
                0.03    0.00    6162/6162        Mod_LoadFaces(lump_t*) [72]
[139]    0.1    0.03    0.00    6162         CalcSurfaceExtents(msurface_s*) [139]
-----------------------------------------------
                0.00    0.00       1/134         Mod_Init [276]
                0.00    0.00       1/134         quake::network::infrastructure::init() [28]
                0.00    0.00       1/134         Con_Init [253]
                0.00    0.00       2/134         COM_Init [121]
                0.00    0.00       3/134         Chase_Init [268]
                0.00    0.00       6/134         Host_Init [24]
                0.00    0.00       8/134         SCR_Init [213]
                0.00    0.00      10/134         NET_Init [26]
                0.00    0.00      10/134         PR_Init [232]
                0.00    0.00      10/134         SV_Init [241]
                0.00    0.00      11/134         R_Init [230]
                0.00    0.00      11/134         S_Init [175]
                0.00    0.00      15/134         Host_InitLocal [223]
                0.00    0.00      19/134         CL_Init [208]
                0.00    0.01      26/134         V_Init [209]
[140]    0.1    0.00    0.03     134         Cvar_RegisterVariable [140]
                0.01    0.00    8515/48962       Q_strcmp [106]
                0.00    0.01     131/131         Cmd_Exists [192]
                0.00    0.00     131/705         Z_Malloc [132]
                0.00    0.00     131/168         Q_atof [249]
                0.00    0.00     131/870         Q_strcpy [218]
                0.00    0.00     131/1019        Q_strlen [217]
-----------------------------------------------
                0.03    0.00     156/156         Hunk_TempAlloc [94]
[141]    0.1    0.03    0.00     156         Hunk_HighAllocName [141]
                0.00    0.00     156/7517        Q_strncpy [67]
-----------------------------------------------
                0.00    0.00      41/583         CL_ParseTEnt [91]
                0.00    0.03     542/583         CL_ParseStartSoundPacket [114]
[142]    0.1    0.00    0.03     583         S_StartSound [142]
                0.00    0.02     299/7210        S_LoadSound [47]
                0.01    0.00     447/129158      VectorNormalize [19]
-----------------------------------------------
                0.01    0.02     986/986         Sbar_Draw [60]
[143]    0.1    0.01    0.02     986         Sbar_DrawFace [143]
                0.02    0.00    1972/25728       Draw_AlphaPic(int, int, qpic_t*, float) [65]
-----------------------------------------------
                0.03    0.00    2647/2647        R_DrawBrushModel [39]
[144]    0.1    0.03    0.00    2647         quake::clipping::end_brush_model() [144]
-----------------------------------------------
                0.03    0.00      83/83          R_MarkLeaves() [138]
[145]    0.1    0.03    0.00      83         Mod_LeafPVS [145]
-----------------------------------------------
                0.00    0.00       1/136         COM_Init [121]
                0.00    0.00       1/136         Memory_Init [275]
                0.00    0.00       2/136         Host_InitLocal [223]
                0.00    0.00       2/136         Key_Init [271]
                0.00    0.00       2/136         Sbar_Init [81]
                0.00    0.00       3/136         R_Init [230]
                0.00    0.00       3/136         SCR_Init [213]
                0.00    0.00       3/136         Datagram_Init [27]
                0.00    0.00       3/136         V_Init [209]
                0.00    0.00       4/136         Con_Init [253]
                0.00    0.00       4/136         NET_Init [26]
                0.00    0.00       4/136         PR_Init [232]
                0.00    0.00       5/136         Cmd_Init [254]
                0.00    0.00       5/136         S_Init [175]
                0.00    0.00       7/136         CL_Init [208]
                0.00    0.00       8/136         Host_Init [24]
                0.00    0.00      11/136         M_Init [242]
                0.00    0.01      34/136         CL_InitInput [206]
                0.00    0.01      34/136         Host_InitCommands [207]
[146]    0.1    0.00    0.03     136         Cmd_AddCommand [146]
                0.00    0.01     130/130         Cvar_VariableString [188]
                0.01    0.00    8385/48962       Q_strcmp [106]
                0.00    0.01     260/14327       Hunk_AllocName [54]
-----------------------------------------------
                0.00    0.03       8/8           Mod_LoadBrushModel(model_s*, void*) [46]
[147]    0.1    0.00    0.03       8         Mod_LoadClipnodes(lump_t*) [147]
                0.02    0.00   14064/130163      ShortNoSwap [73]
                0.01    0.00    7032/89384       LongNoSwap [77]
                0.00    0.00       8/14327       Hunk_AllocName [54]
-----------------------------------------------
                0.00    0.03     986/986         CL_SendCmd [68]
[148]    0.1    0.00    0.03     986         CL_SendMove [148]
                0.01    0.00    2958/2958        MSG_WriteAngle [197]
                0.01    0.00    2958/2963        MSG_WriteByte [199]
                0.01    0.00    2958/2958        MSG_WriteShort [214]
                0.00    0.00     986/986         MSG_WriteFloat [240]
-----------------------------------------------
                0.03    0.00   21696/21696       COM_LoadPackFile [124]
[149]    0.1    0.03    0.00   21696         CRC_ProcessByte [149]
-----------------------------------------------
                0.01    0.00     986/3633        quake::clipping::begin_frame() [152]
                0.02    0.00    2647/3633        quake::clipping::begin_brush_model() [103]
[150]    0.1    0.03    0.00    3633         quake::math::multiply(ScePspFMatrix4 const&, ScePspFMatrix4 const&, ScePspFMatrix4*) [150]
-----------------------------------------------
                0.00    0.03     217/217         Cmd_ExecuteString [97]
[151]    0.1    0.00    0.03     217         Cmd_TokenizeString [151]
                0.01    0.01     425/705         Z_Malloc [132]
                0.00    0.00     425/870         Q_strcpy [218]
                0.00    0.00     425/1019        Q_strlen [217]
                0.00    0.00     453/453         COM_Parse [290]
                0.00    0.00     424/520         Z_Free [289]
-----------------------------------------------
                0.00    0.02     986/986         R_SetupGL() [99]
[152]    0.1    0.00    0.02     986         quake::clipping::begin_frame() [152]
                0.01    0.00     986/3633        quake::clipping::calculate_frustum(ScePspFMatrix4 const&, ScePspFVector4 (*) [4]) [115]
                0.01    0.00     986/3633        quake::math::multiply(ScePspFMatrix4 const&, ScePspFMatrix4 const&, ScePspFMatrix4*) [150]
-----------------------------------------------
                0.00    0.00      76/13336       Mod_LoadTextures(lump_t*) [93]
                0.00    0.00     108/13336       R_NewMap [32]
                0.00    0.00     879/13336       GetWavinfo [252]
                0.02    0.00   12273/13336       Mod_LoadFaces(lump_t*) [72]
[153]    0.1    0.03    0.00   13336         Q_strncmp [153]
-----------------------------------------------
                0.00    0.00       1/78          Draw_Init [210]
                0.00    0.00       1/78          Host_ClearMemory [273]
                0.03    0.00      76/78          Mod_LoadModel(model_s*, qboolean) [38]
[154]    0.1    0.03    0.00      78         Hunk_FreeToLowMark [154]
-----------------------------------------------
                0.00    0.00       3/238         VID_Init [274]
                0.03    0.00     235/238         GL_LoadTexture [62]
[155]    0.1    0.03    0.00     238         quake::vram::allocate(unsigned int) [155]
-----------------------------------------------
                0.00    0.01      38/146         Mod_LoadAliasModel(model_s*, void*) [42]
                0.00    0.02     108/146         S_LoadSound [47]
[156]    0.1    0.01    0.02     146         Cache_Alloc [156]
                0.02    0.00     146/442         Cache_TryAlloc [107]
-----------------------------------------------
                0.00    0.03       8/8           Mod_LoadBrushModel(model_s*, void*) [46]
[157]    0.1    0.00    0.03       8         Mod_LoadLeafs(lump_t*) [157]
                0.02    0.00   14928/130163      ShortNoSwap [73]
                0.01    0.00    3732/89384       LongNoSwap [77]
                0.00    0.00       8/14327       Hunk_AllocName [54]
-----------------------------------------------
                0.03    0.00     986/986         R_DrawParticles [49]
[158]    0.1    0.03    0.00     986         D_StartParticles [158]
-----------------------------------------------
                0.00    0.00     542/4546        CL_ParseStartSoundPacket [114]
                0.01    0.00     963/4546        CL_ParseClientdata [104]
                0.01    0.00    1102/4546        CL_ParseServerMessage [17]
                0.01    0.00    1939/4546        CL_ParseUpdate [50]
[159]    0.1    0.02    0.00    4546         MSG_ReadShort [159]
-----------------------------------------------
                0.02    0.00    1792/1792        R_TeleportSplash [118]
[160]    0.1    0.02    0.00    1792         VectorScale [160]
-----------------------------------------------
                0.02    0.00     986/986         R_SetupFrame() [87]
[161]    0.1    0.02    0.00     986         R_AnimateLight [161]
-----------------------------------------------
                0.02    0.00    2267/2267        S_Update_ [40]
[162]    0.1    0.02    0.00    2267         SNDDMA_GetDMAPos [162]
-----------------------------------------------
                0.00    0.02       8/8           Mod_LoadBrushModel(model_s*, void*) [46]
[163]    0.1    0.00    0.02       8         Mod_LoadPlanes(lump_t*) [163]
                0.02    0.00   12268/43294       FloatNoSwap [108]
                0.00    0.00    3067/89384       LongNoSwap [77]
                0.00    0.00       8/14327       Hunk_AllocName [54]
-----------------------------------------------
                0.00    0.02       8/8           Mod_LoadBrushModel(model_s*, void*) [46]
[164]    0.1    0.00    0.02       8         Mod_LoadTexinfo(lump_t*) [164]
                0.02    0.00     404/1873        Length [95]
                0.00    0.00    1616/43294       FloatNoSwap [108]
                0.00    0.00     404/89384       LongNoSwap [77]
                0.00    0.00       8/14327       Hunk_AllocName [54]
-----------------------------------------------
                0.02    0.00    1281/1281        _Host_Frame [5]
[165]    0.1    0.02    0.00    1281         CDAudio_Update [165]
-----------------------------------------------
                0.02    0.00     235/235         GL_Upload8 [64]
[166]    0.1    0.02    0.00     235         std::vector<unsigned char, std::allocator<unsigned char> >::erase(__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >) [166]
-----------------------------------------------
                0.02    0.00     377/377         V_UpdatePalette [86]
[167]    0.1    0.02    0.00     377         VID_ShiftPalette [167]
-----------------------------------------------
                                                 <spontaneous>
[168]    0.1    0.02    0.00                 Draw_Pic [168]
-----------------------------------------------
                                                 <spontaneous>
[169]    0.1    0.02    0.00                 Draw_TransPic [169]
-----------------------------------------------
                0.02    0.00     986/986         Sbar_Draw [60]
[170]    0.1    0.02    0.00     986         Draw_TileClear [170]
-----------------------------------------------
                0.02    0.00     986/986         CL_SendCmd [68]
[171]    0.1    0.02    0.00     986         IN_Move [171]
-----------------------------------------------
                0.00    0.00       7/112         CL_InitTEnts [255]
                0.00    0.02     105/112         CL_ParseServerInfo [21]
[172]    0.1    0.00    0.02     112         S_PrecacheSound [172]
                0.00    0.01     112/219         S_FindName [176]
                0.00    0.01     112/7210        S_LoadSound [47]
-----------------------------------------------
                0.02    0.00    1293/1293        SCR_UpdateScreen [12]
[173]    0.1    0.02    0.00    1293         GL_Set2D [173]
-----------------------------------------------
                0.02    0.00    1282/1282        _Host_Frame [5]
[174]    0.1    0.02    0.00    1282         IN_Commands [174]
-----------------------------------------------
                                                 <spontaneous>
[175]    0.0    0.00    0.02                 S_Init [175]
                0.01    0.00       1/1           SNDDMA_Init [190]
                0.00    0.00      11/134         Cvar_RegisterVariable [140]
                0.00    0.00       5/136         Cmd_AddCommand [146]
                0.00    0.00       1/1           SND_InitScaletable [262]
                0.00    0.00       2/219         S_FindName [176]
                0.00    0.00       2/7210        S_LoadSound [47]
                0.00    0.00       2/63          Con_Printf [250]
                0.00    0.00       1/14327       Hunk_AllocName [54]
                0.00    0.00       1/2756        Q_memset [119]
                0.00    0.00       2/17          COM_CheckParm [299]
-----------------------------------------------
                0.00    0.00       2/219         S_Init [175]
                0.00    0.01     105/219         S_TouchSound [205]
                0.00    0.01     112/219         S_PrecacheSound [172]
[176]    0.0    0.00    0.02     219         S_FindName [176]
                0.02    0.00   11695/48962       Q_strcmp [106]
                0.00    0.00     219/1019        Q_strlen [217]
-----------------------------------------------
                0.02    0.00     986/986         CL_RelinkEntities [74]
[177]    0.0    0.02    0.00     986         CL_LerpPoint [177]
-----------------------------------------------
                0.00    0.00       1/968         CL_ParseServerInfo [21]
                0.00    0.00       4/968         CL_ParseServerMessage [17]
                0.02    0.00     963/968         CL_ParseClientdata [104]
[178]    0.0    0.02    0.00     968         MSG_ReadLong [178]
-----------------------------------------------
                0.02    0.00       4/4           __do_global_ctors_aux [180]
[179]    0.0    0.02    0.00       4         __static_initialization_and_destruction_0(int, int) [179]
-----------------------------------------------
                                                 <spontaneous>
[180]    0.0    0.00    0.02                 __do_global_ctors_aux [180]
                0.02    0.00       4/4           __static_initialization_and_destruction_0(int, int) [179]
-----------------------------------------------
                0.00    0.01     177/177         CL_ParseServerMessage [17]
[181]    0.0    0.00    0.01     177         CL_ParseBaseline [181]
                0.01    0.00     531/4991        MSG_ReadAngle [112]
                0.01    0.00     531/26156       MSG_ReadCoord [61]
                0.00    0.00     708/57411       MSG_ReadByte [66]
-----------------------------------------------
                0.00    0.00       1/991         CL_ClearState [272]
                0.00    0.00       3/991         Cbuf_InsertText [266]
                0.01    0.00     987/991         CL_SendCmd [68]
[182]    0.0    0.01    0.00     991         SZ_Clear [182]
-----------------------------------------------
                0.00    0.00       2/42          CL_StopPlayback [269]
                0.00    0.00       2/42          COM_LoadFile [63]
                0.01    0.00      38/42          GL_MakeAliasModelDisplayLists [55]
[183]    0.0    0.01    0.00      42         Sys_FileClose [183]
-----------------------------------------------
