Flat profile:

Each sample counts as 0.001 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00      30/302         CL_InitInput [324]
                0.00    0.02     161/302         Cvar_Set [177]
[193]    0.1    0.00    0.03     302         Cmd_AddCommand [193]
                0.02    0.00   20342/640383      Q_strncmp [37]
                0.00    0.01     135/135         Host_FilterTime [253]
-----------------------------------------------
                0.00    0.00       1/33778       NET_Connect [411]
                0.00    0.00     108/33778       Cbuf_Execute [269]
                0.00    0.00    1279/33778       Key_Bind_f [357]
                0.03    0.00   32390/33778       Cmd_ExecuteString [180]
[194]    0.1    0.03    0.00   33778         Q_strcasecmp [194]
-----------------------------------------------
                0.00    0.00      20/166         COM_LoadCacheFile [319]
                0.00    0.03     146/166         SZ_Write [154]
[195]    0.1    0.00    0.03     166         Hunk_TempAlloc [195]
                0.03    0.00     166/166         Hunk_HighAllocName [196]
-----------------------------------------------
                0.03    0.00     166/166         Hunk_TempAlloc [195]
[196]    0.1    0.03    0.00     166         Hunk_HighAllocName [196]
                0.00    0.00     166/9066        Q_strlen [107]
-----------------------------------------------
                                                 <spontaneous>
[197]    0.1    0.00    0.03                 V_CheckGamma [197]
                0.00    0.03       8/164         Cvar_RegisterVariable [40]
-----------------------------------------------
                0.01    0.02    3651/3651        Sbar_Draw [148]
[198]    0.1    0.01    0.02    3651         Sbar_DrawNum [198]
                0.01    0.01   13292/23240       Draw_AlphaPic(int, int, qpic_t*, float) [176]
-----------------------------------------------
                                                 <spontaneous>
[199]    0.1    0.03    0.00                 PF_normalize [199]
-----------------------------------------------
                0.00    0.00       1/208         VID_Init [435]
                0.00    0.00       1/208         Host_ShutdownServer [409]
                0.00    0.00       2/208         main [3]
                0.00    0.00       2/208         Host_Init [15]
                0.00    0.00      25/208         Con_Printf [317]
                0.02    0.00     177/208         COM_FindFile [63]
[200]    0.1    0.03    0.00     208         Sys_Printf [200]
-----------------------------------------------
                                                 <spontaneous>
[201]    0.1    0.00    0.03                 CopyString [201]
                0.03    0.00    1807/5010        COM_Parse [129]
                0.00    0.00    1779/640383      Q_strncmp [37]
-----------------------------------------------
                0.03    0.00     165/165         lran1 [203]
[202]    0.1    0.03    0.00     165         Hunk_FreeToHighMark [202]
-----------------------------------------------
                                                 <spontaneous>
[203]    0.1    0.00    0.03                 lran1 [203]
                0.03    0.00     165/165         Hunk_FreeToHighMark [202]
-----------------------------------------------
                0.03    0.00    7223/7223        R_BlendLightmaps() [11]
[204]    0.1    0.03    0.00    7223         GL_BindLM [204]
-----------------------------------------------
                0.01    0.02    1217/1217        R_SetupGL() [163]
[205]    0.1    0.01    0.02    1217         quake::clipping::begin_frame() [205]
                0.02    0.00    1217/1886        quake::math::multiply(ScePspFMatrix4 const&, ScePspFMatrix4 const&, ScePspFMatrix4*) [190]
-----------------------------------------------
                0.01    0.02    2432/2432        NET_SendUnreliableMessage [124]
[206]    0.1    0.01    0.02    2432         Loop_SendUnreliableMessage [206]
                0.01    0.01    2440/7414        SZ_Write [154]
                0.00    0.00    2440/7336        COM_StripExtension [254]
                0.00    0.00       3/4351        Q_memcmp [89]
-----------------------------------------------
                0.00    0.00       1/1221        SV_StartSound [339]
                0.00    0.03    1220/1221        SV_CheckForNewClients [182]
[207]    0.1    0.00    0.03    1221         NET_CheckNewConnections [207]
                0.02    0.00    1221/9782        Sys_FloatTime [82]
                0.00    0.00    1221/1221        Loop_Close [330]
                0.00    0.00       2/9066        Q_strlen [107]
-----------------------------------------------
                0.00    0.00       9/6945        CL_ParseServerMessage [30]
                0.00    0.00     180/6945        CL_ParseStaticSound [320]
                0.01    0.00    3114/6945        CL_ParseUpdate [166]
                0.01    0.00    3642/6945        SV_ReadClientMove [218]
[208]    0.1    0.03    0.00    6945         MSG_ReadString [208]
-----------------------------------------------
                0.00    0.02    1220/1220        CL_ParseServerMessage [30]
[209]    0.1    0.00    0.02    1220         CL_ParseClientdata [209]
                0.02    0.00    8777/24570       MSG_ReadShort [168]
                0.00    0.00    1218/1223        MSG_ReadFloat [296]
                0.00    0.00    1218/6175        MSG_ReadLong [279]
                0.00    0.00    1165/41031       MSG_ReadByte [186]
                0.00    0.00      12/1357        Sbar_itoa [338]
-----------------------------------------------
                0.00    0.02    1220/1220        _Host_Frame [5]
[210]    0.1    0.00    0.02    1220         NET_Poll [210]
                0.02    0.00    1220/9782        Sys_FloatTime [82]
                0.00    0.00       2/22          Loop_SendMessage [378]
-----------------------------------------------
                0.03    0.00    1220/1220        _Host_Frame [5]
[211]    0.1    0.03    0.00    1220         CDAudio_Update [211]
-----------------------------------------------
                0.03    0.00    5556/5556        Mod_LoadFaces(lump_t*) [153]
[212]    0.1    0.03    0.00    5556         CalcSurfaceExtents(msurface_s*) [212]
-----------------------------------------------
                                                 <spontaneous>
[213]    0.1    0.00    0.02                 COM_Path_f [213]
                0.00    0.02       3/7           COM_LoadPackFile [150]
                0.00    0.00       4/12907       Hunk_AllocName [134]
-----------------------------------------------
                0.00    0.00     525/2911        SV_Physics_Toss [145]
                0.01    0.00    1168/2911        SV_Physics [48]
                0.01    0.00    1218/2911        SV_WriteClientdataToMessage [47]
[214]    0.1    0.02    0.00    2911         GetEdictFieldValue [214]
-----------------------------------------------
                                                 <spontaneous>
[215]    0.1    0.00    0.02                 S_Shutdown [215]
                0.00    0.02     117/6809        S_LoadSound [28]
                0.00    0.01     117/232         S_FindName [239]
-----------------------------------------------
                0.00    0.02       1/1           Host_Init [15]
[216]    0.1    0.00    0.02       1         Host_InitLocal [216]
                0.00    0.02       6/164         Cvar_RegisterVariable [40]
                0.00    0.00       2/302         Cmd_AddCommand [193]
-----------------------------------------------
                0.02    0.00    1217/1217        R_DrawParticles [84]
[217]    0.1    0.02    0.00    1217         D_StartParticles [217]
-----------------------------------------------
                0.00    0.02    1214/1214        SV_ReadClientMessage [118]
[218]    0.1    0.00    0.02    1214         SV_ReadClientMove [218]
                0.01    0.00    3642/6945        MSG_ReadString [208]
                0.00    0.00    2428/6175        MSG_ReadLong [279]
                0.00    0.00    1214/2432        COM_SkipPath [295]
-----------------------------------------------
                                                 <spontaneous>
[219]    0.1    0.00    0.02                 Mod_LoadNodes(lump_t*) [219]
                0.02    0.00   29090/291116      FloatSwap [79]
                0.00    0.00    2909/105538      MSG_ReadChar [119]
                0.00    0.00       1/3           Mod_SetParent(mnode_s*, mnode_s*) [390]
                0.00    0.00       1/12907       Hunk_AllocName [134]
-----------------------------------------------
                                                 <spontaneous>
[220]    0.1    0.00    0.02                 SV_PushRotate [220]
                0.00    0.02     232/11915       SV_Move [17]
-----------------------------------------------
                0.00    0.02       1/1           Host_Init [15]
[221]    0.1    0.00    0.02       1         COM_Init [221]
                0.00    0.01       2/164         Cvar_RegisterVariable [40]
                0.01    0.00       1/1           MaterialsInit [276]
                0.00    0.01       1/1           COM_CheckRegistered [291]
                0.00    0.00       1/1           COM_InitFilesystem [426]
                0.00    0.00       1/110         COM_DefaultExtension [229]
                0.00    0.00       1/302         Cmd_AddCommand [193]
-----------------------------------------------
                0.00    0.02       1/1           Mod_LoadBrushModel(model_s*, void*) [69]
[222]    0.1    0.00    0.02       1         Mod_LoadVertexes(lump_t*) [222]
                0.02    0.00   23271/41031       MSG_ReadByte [186]
                0.00    0.00       1/12907       Hunk_AllocName [134]
-----------------------------------------------
                0.00    0.02      18/18          CL_ParseServerMessage [30]
[223]    0.1    0.00    0.02      18         CL_ParseTEnt [223]
                0.00    0.02       2/2           R_TeleportSplash [233]
                0.00    0.00      16/16          R_RunParticleEffect [335]
                0.00    0.00      54/4572        MSG_ReadCoord [192]
                0.00    0.00      18/24570       MSG_ReadShort [168]
-----------------------------------------------
                0.02    0.00    1217/1217        R_SetupFrame() [111]
[224]    0.1    0.02    0.00    1217         R_AnimateLight [224]
-----------------------------------------------
                0.01    0.00     144/352         Cache_Alloc [241]
                0.01    0.00     208/352         Cache_Move [165]
[225]    0.1    0.02    0.00     352         Cache_TryAlloc [225]
-----------------------------------------------
                                                 <spontaneous>
[226]    0.1    0.02    0.00                 PF_vectoyaw [226]
-----------------------------------------------
                0.00    0.00       2/2963        CL_RelinkEntities [173]
                0.00    0.00       2/2963        PF_aim [420]
                0.00    0.00     525/2963        SV_Physics_Toss [145]
                0.02    0.00    2434/2963        V_CalcRefdef [72]
[227]    0.1    0.02    0.00    2963         _VectorSubtract [227]
-----------------------------------------------
                0.00    0.02       1/1           Mod_LoadBrushModel(model_s*, void*) [69]
[228]    0.1    0.00    0.02       1         Mod_LoadEdges(lump_t*) [228]
                0.02    0.00   27420/291116      FloatSwap [79]
                0.00    0.00       1/12907       Hunk_AllocName [134]
-----------------------------------------------
                0.00    0.00       1/110         COM_InitFilesystem [426]
                0.00    0.00       1/110         COM_Init [221]
                0.00    0.00       1/110         Host_Shutdown [262]
                0.00    0.00       2/110         CL_SignonReply [404]
                0.01    0.00      50/110         M_DrawTextBox [104]
                0.01    0.00      55/110         Sbar_Init [127]
[229]    0.1    0.02    0.00     110         COM_DefaultExtension [229]
-----------------------------------------------
                                                 <spontaneous>
[230]    0.1    0.00    0.02                 Snd_WriteLinearBlastStereo16 [230]
                0.00    0.01     116/144         Cache_Alloc [241]
                0.00    0.01     116/116         ResampleSfx [285]
-----------------------------------------------
                0.00    0.00      82/18475       PF_Remove [430]
                0.00    0.00     114/18475       SV_CreateBaseline [366]
                0.00    0.00     148/18475       SV_StartSound [339]
                0.00    0.00     164/18475       PF_lightstyle [371]
                0.00    0.00     165/18475       PF_ambientsound [364]
                0.00    0.00    1217/18475       SV_FatPVS [323]
                0.00    0.00    2434/18475       SV_WriteEntitiesToClient [95]
                0.01    0.00   14151/18475       R_ClearParticles [244]
[231]    0.1    0.02    0.00   18475         MSG_WriteCoord [231]
-----------------------------------------------
                0.00    0.00       1/206         main [3]
                0.00    0.00       2/206         COM_LoadPackFile [150]
                0.00    0.00      27/206         COM_LoadFile [34]
                0.00    0.00      28/206         GL_MakeAliasModelDisplayLists [46]
                0.01    0.00     148/206         COM_FindFile [63]
[232]    0.1    0.02    0.00     206         Sys_FileClose [232]
-----------------------------------------------
                0.00    0.02       2/2           CL_ParseTEnt [223]
[233]    0.1    0.00    0.02       2         R_TeleportSplash [233]
                0.02    0.00    1792/125791      Length [21]
-----------------------------------------------
                0.00    0.02       1/1           Host_Init [15]
[234]    0.1    0.00    0.02       1         SV_Init [234]
                0.00    0.02       4/164         Cvar_RegisterVariable [40]
                0.00    0.00      88/25702       MSG_WriteByte [157]
-----------------------------------------------
                                                 <spontaneous>
[235]    0.1    0.00    0.02                 M_Main_Draw [235]
                0.00    0.01     150/1172        Draw_CachePic [103]
                0.00    0.00     300/23240       Draw_AlphaPic(int, int, qpic_t*, float) [176]
-----------------------------------------------
                0.00    0.00      73/4483        SV_CreateAreaNode [309]
                0.01    0.00    4410/4483        SV_LinkEdict [96]
[236]    0.1    0.01    0.00    4483         Q_memset [236]
-----------------------------------------------
                0.01    0.00    1216/1216        IN_Move [191]
[237]    0.1    0.01    0.00    1216         V_DriftPitch [237]
-----------------------------------------------
                0.01    0.00    1168/1168        SV_Physics_Client [58]
[238]    0.1    0.01    0.00    1168         SV_PointContents [238]
-----------------------------------------------
                0.00    0.00       2/232         S_Init [164]
                0.00    0.00       3/232         S_LocalSound [424]
                0.00    0.01     110/232         S_Startup [283]
                0.00    0.01     117/232         S_Shutdown [215]
[239]    0.1    0.00    0.01     232         S_FindName [239]
                0.01    0.00   13597/640383      Q_strncmp [37]
-----------------------------------------------
                0.01    0.01    1210/1210        ED_ParseEdict [151]
[240]    0.1    0.01    0.01    1210         ED_ParseEpair [240]
                0.00    0.00     988/12907       Hunk_AllocName [134]
-----------------------------------------------
                0.00    0.00      28/144         Mod_LoadAliasModel(model_s*, void*) [38]
                0.00    0.01     116/144         Snd_WriteLinearBlastStereo16 [230]
[241]    0.1    0.01    0.01     144         Cache_Alloc [241]
                0.01    0.00     144/352         Cache_TryAlloc [225]
-----------------------------------------------
                0.01    0.01    1220/1220        _Host_Frame [5]
[242]    0.1    0.01    0.01    1220         CL_SendCmd [242]
                0.00    0.01       2/164         Cvar_RegisterVariable [40]
                0.00    0.00       5/302         Cmd_AddCommand [193]
                0.00    0.00       3/10          NET_CanSendMessage [400]
-----------------------------------------------
                0.00    0.01     669/669         R_DrawBrushModel [35]
[243]    0.1    0.00    0.01     669         quake::clipping::begin_brush_model() [243]
                0.01    0.00     669/1886        quake::math::multiply(ScePspFMatrix4 const&, ScePspFMatrix4 const&, ScePspFMatrix4*) [190]
-----------------------------------------------
                                                 <spontaneous>
[244]    0.1    0.00    0.01                 R_ClearParticles [244]
                0.01    0.00   14151/18475       MSG_WriteCoord [231]
-----------------------------------------------
                0.01    0.00    1235/1235        SCR_UpdateScreen [36]
[245]    0.1    0.01    0.00    1235         V_UpdatePalette [245]
                0.00    0.00       3/3           VID_ShiftPalette [488]
-----------------------------------------------
                0.00    0.01       1/1           Host_Error [75]
[246]    0.0    0.00    0.01       1         CDAudio_Init [246]
                0.01    0.00       1/1           mp3_init [248]
                0.00    0.00       3/26          Con_Printf [317]
                0.00    0.00       1/302         Cmd_AddCommand [193]
                0.00    0.00       2/20          memsearch [485]
                0.00    0.00       2/50          COM_FileExtension [481]
-----------------------------------------------
                0.00    0.00       1/1223        SV_SendServerinfo [261]
                0.00    0.00       4/1223        Host_Spawn_f [398]
                0.01    0.00    1218/1223        SV_WriteClientdataToMessage [47]
[247]    0.0    0.01    0.00    1223         MSG_WriteLong [247]
-----------------------------------------------
                0.01    0.00       1/1           CDAudio_Init [246]
[248]    0.0    0.01    0.00       1         mp3_init [248]
-----------------------------------------------
                0.01    0.00     755/755         R_BuildLightMap(msurface_s*, unsigned char*, int) [85]
[249]    0.0    0.01    0.00     755         R_AddDynamicLights(msurface_s*) [249]
-----------------------------------------------
                0.00    0.01       1/1           Mod_LoadBrushModel(model_s*, void*) [69]
[250]    0.0    0.00    0.01       1         Mod_LoadClipnodes(lump_t*) [250]
                0.01    0.00   10652/291116      FloatSwap [79]
                0.00    0.00    5326/105538      MSG_ReadChar [119]
                0.00    0.00       1/12907       Hunk_AllocName [134]
-----------------------------------------------
                                                 <spontaneous>
[251]    0.0    0.00    0.01                 Chase_Update [251]
                0.00    0.01       3/164         Cvar_RegisterVariable [40]
-----------------------------------------------
                0.00    0.01       1/1           Mod_LoadBrushModel(model_s*, void*) [69]
[252]    0.0    0.00    0.01       1         Mod_LoadLeafs(lump_t*) [252]
                0.01    0.00   12544/291116      FloatSwap [79]
                0.00    0.00    3136/105538      MSG_ReadChar [119]
                0.00    0.00       1/12907       Hunk_AllocName [134]
-----------------------------------------------
                0.00    0.01     135/135         Cmd_AddCommand [193]
[253]    0.0    0.00    0.01     135         Host_FilterTime [253]
                0.01    0.00   10438/640383      Q_strncmp [37]
-----------------------------------------------
                0.00    0.00       1/7336        CL_ClearState [446]
                0.00    0.00       1/7336        Host_Spawn_f [398]
                0.00    0.00       2/7336        CL_Disconnect [421]
                0.00    0.00       3/7336        CL_PrintEntities_f [100]
                0.00    0.00       3/7336        Cmd_ExecuteString [180]
                0.00    0.00    2440/7336        _Host_Frame [5]
                0.00    0.00    2440/7336        Loop_SendUnreliableMessage [206]
                0.00    0.00    2446/7336        SV_SendClientMessages [74]
[254]    0.0    0.01    0.00    7336         COM_StripExtension [254]
-----------------------------------------------
                                                 <spontaneous>
[255]    0.0    0.00    0.01                 ED_ClearEdict [255]
                0.01    0.00   12631/105538      MSG_ReadChar [119]
-----------------------------------------------
                                                 <spontaneous>
[256]    0.0    0.00    0.01                 R_LavaSplash [256]
                0.01    0.00    1792/10934       R_ConcatRotations [138]
-----------------------------------------------
                0.01    0.00    1217/1217        Sbar_Draw [148]
[257]    0.0    0.01    0.00    1217         Sbar_DrawFace [257]
                0.00    0.00    2434/23240       Draw_AlphaPic(int, int, qpic_t*, float) [176]
-----------------------------------------------
                0.01    0.00    4880/4880        NET_GetMessage [108]
[258]    0.0    0.01    0.00    4880         Loop_GetMessage [258]
-----------------------------------------------
                0.00    0.00      17/401         PF_findradius [406]
                0.01    0.00     384/401         ED_LoadFromFile [125]
[259]    0.0    0.01    0.00     401         ED_Alloc [259]
-----------------------------------------------
                                                 <spontaneous>
[260]    0.0    0.01    0.00                 Draw_TransPic [260]
-----------------------------------------------
                0.00    0.01       1/1           SV_CheckForNewClients [182]
[261]    0.0    0.00    0.01       1         SV_SendServerinfo [261]
                0.00    0.00    1220/7414        SZ_Write [154]
                0.00    0.00     197/271         MSG_WriteString [373]
                0.00    0.00       7/25702       MSG_WriteByte [157]
                0.00    0.00       1/1223        MSG_WriteLong [247]
-----------------------------------------------
                                                 <spontaneous>
[262]    0.0    0.00    0.01                 Host_Shutdown [262]
                0.01    0.00       1/1           Cvar_FindVar [273]
                0.00    0.00       1/1           Key_WriteBindings [381]
                0.00    0.00       1/110         COM_DefaultExtension [229]
-----------------------------------------------
                0.01    0.00    1220/1220        CL_EntityNum [156]
[263]    0.0    0.01    0.00    1220         CL_UpdateTEnts [263]
                0.00    0.00       7/117         S_TouchSound [374]
-----------------------------------------------
                0.00    0.00       1/6179        Host_Spawn_f [398]
                0.00    0.00       1/6179        SV_ConnectClient [438]
                0.00    0.00      19/6179        SV_CreateBaseline [366]
                0.00    0.00      74/6179        SV_StartSound [339]
                0.00    0.00    2436/6179        SV_WriteClientdataToMessage [47]
                0.01    0.00    3648/6179        CL_SendMove [183]
[264]    0.0    0.01    0.00    6179         MSG_WriteShort [264]
-----------------------------------------------
                0.01    0.00    1235/1235        SCR_UpdateScreen [36]
[265]    0.0    0.01    0.00    1235         GL_BeginRendering [265]
-----------------------------------------------
                0.01    0.00    1217/1217        R_DrawParticles [84]
[266]    0.0    0.01    0.00    1217         D_EndParticles [266]
-----------------------------------------------
                0.01    0.00     669/669         R_DrawBrushModel [35]
[267]    0.0    0.01    0.00     669         R_RotateForEntity [267]
-----------------------------------------------
                0.00    0.00       2/79          M_Main_Key [416]
                0.00    0.00       4/79          M_Draw [337]
                0.00    0.01      73/79          CL_ParseStartSoundPacket [43]
[268]    0.0    0.00    0.01      79         S_StartSound [268]
                0.00    0.01      61/6809        S_LoadSound [28]
                0.00    0.00      17/125791      Length [21]
-----------------------------------------------
                0.01    0.00    1220/1220        _Host_Frame [5]
[269]    0.0    0.01    0.00    1220         Cbuf_Execute [269]
                0.00    0.00      54/54          Cvar_Command [362]
                0.00    0.00     108/33778       Q_strcasecmp [194]
-----------------------------------------------
                0.00    0.01      55/55          CL_ParseServerMessage [30]
[270]    0.0    0.00    0.01      55         S_StaticSound [270]
                0.00    0.01      57/6809        S_LoadSound [28]
                0.00    0.00      55/125791      Length [21]
-----------------------------------------------
                                                 <spontaneous>
[271]    0.0    0.00    0.01                 Key_Unbindall_f [271]
                0.01    0.00     110/2132        Z_Malloc [97]
                0.00    0.00     110/9066        Q_strlen [107]
                0.00    0.00     110/640383      Q_strncmp [37]
-----------------------------------------------
                0.00    0.01       1/1           Mod_LoadBrushModel(model_s*, void*) [69]
[272]    0.0    0.00    0.01       1         Mod_LoadPlanes(lump_t*) [272]
                0.01    0.00    7680/41031       MSG_ReadByte [186]
                0.00    0.00    1920/105538      MSG_ReadChar [119]
                0.00    0.00       1/12907       Hunk_AllocName [134]
-----------------------------------------------
                0.01    0.00       1/1           Host_Shutdown [262]
[273]    0.0    0.01    0.00       1         Cvar_FindVar [273]
-----------------------------------------------
                0.00    0.01       1/1           Host_Init [15]
[274]    0.0    0.00    0.01       1         Draw_Init [274]
                0.00    0.00       2/352         COM_LoadFile [34]
                0.00    0.00       4/251         GL_LoadTexture [90]
                0.00    0.00       1/58          Hunk_Print [299]
                0.00    0.00       3/113         W_GetLumpName [375]
                0.00    0.00       1/20          W_GetLumpNum [444]
                0.00    0.00       1/62          Cache_MakeLRU [479]
-----------------------------------------------
                0.01    0.00    1217/1217        Sbar_Draw [148]
[275]    0.0    0.01    0.00    1217         Draw_TileClear [275]
                0.00    0.00    1217/317681      GL_Bind [41]
-----------------------------------------------
                0.01    0.00       1/1           COM_Init [221]
[276]    0.0    0.01    0.00       1         MaterialsInit [276]
                0.00    0.00      18/146         COM_MemFgets [370]
-----------------------------------------------
                0.00    0.00       1/268         CL_ClearState [446]
                0.00    0.00       1/268         CL_ParseServerInfo [71]
                0.00    0.00       1/268         SV_DropClient [422]
                0.00    0.00       1/268         Host_Init [15]
                0.00    0.00       1/268         PR_LoadProgs [57]
                0.00    0.00       1/268         SV_ConnectClient [438]
                0.00    0.00       3/268         CL_Disconnect [421]
                0.00    0.00       4/268         CL_SignonReply [404]
                0.00    0.00       4/268         SV_SpawnServer [51]
                0.00    0.00     251/268         GL_LoadTexture [90]
[277]    0.0    0.00    0.00     268         Con_Init [277]
                0.00    0.00       1/164         Cvar_RegisterVariable [40]
                0.00    0.00       1/26          Con_Printf [317]
                0.00    0.00       1/302         Cmd_AddCommand [193]
                0.00    0.00       1/6207        Q_memcpy [130]
                0.00    0.00       1/12907       Hunk_AllocName [134]
                0.00    0.00       1/1236        Con_CheckResize [326]
                0.00    0.00       1/20          memsearch [485]
-----------------------------------------------
                0.00    0.00      72/7548        Datagram_Shutdown [394]
                0.00    0.00    1385/7548        SCR_UpdateScreen [36]
                0.00    0.00    2440/7548        S_Update [39]
                0.00    0.00    3651/7548        R_RenderScene() [1]
[278]    0.0    0.01    0.00    7548         SNDDMA_Submit [278]
-----------------------------------------------
                0.00    0.00       3/6175        CL_ParseScreenFade [431]
                0.00    0.00      22/6175        CL_ParseStartSoundPacket [43]
                0.00    0.00      51/6175        CL_ParseUpdate [166]
                0.00    0.00    1214/6175        SV_ReadClientMessage [118]
                0.00    0.00    1218/6175        CL_ParseClientdata [209]
                0.00    0.00    1239/6175        CL_ParseServerMessage [30]
                0.00    0.00    2428/6175        SV_ReadClientMove [218]
[279]    0.0    0.01    0.00    6175         MSG_ReadLong [279]
-----------------------------------------------
                0.00    0.00     144/1361        R_RocketTrail [395]
                0.01    0.00    1217/1361        R_DrawParticles [84]
[280]    0.0    0.01    0.00    1361         D_CreateBuffer [280]
-----------------------------------------------
                                                 <spontaneous>
[281]    0.0    0.01    0.00                 PF_precache_sound [281]
-----------------------------------------------
                                                 <spontaneous>
[282]    0.0    0.00    0.00                 PF_tracematerial [282]
                0.00    0.00    1157/1157        SV_TraceTexture [305]
-----------------------------------------------
                                                 <spontaneous>
[283]    0.0    0.00    0.01                 S_Startup [283]
                0.00    0.01     110/232         S_FindName [239]
-----------------------------------------------
                0.00    0.00       1/12          SX_RoomFX [81]
                0.00    0.00       1/12          Sbar_itoa [338]
                0.00    0.00       1/12          SV_SpawnServer [51]
                0.00    0.00       2/12          Host_Init [15]
                0.00    0.00       2/12          Sbar_DontShowScores [368]
                0.00    0.00       2/12          Sbar_Changed [367]
                0.00    0.00       3/12          Sbar_ShowScores [359]
[284]    0.0    0.00    0.01      12         Cvar_VariableString [284]
                0.00    0.01      11/67          Cvar_Set [177]
-----------------------------------------------
                0.00    0.01     116/116         Snd_WriteLinearBlastStereo16 [230]
[285]    0.0    0.00    0.01     116         ResampleSfx [285]
                0.01    0.00     116/11262       Cache_Check [42]
-----------------------------------------------
                0.00    0.00    1493/1493        Cmd_ExecuteString [180]
[286]    0.0    0.00    0.00    1493         Cmd_TokenizeString [286]
                0.00    0.00    1778/1911        Z_Free [328]
                0.00    0.00       5/302         Cmd_AddCommand [193]
-----------------------------------------------
                0.01    0.00     292/292         SCR_UpdateScreen [36]
[287]    0.0    0.01    0.00     292         Draw_FadeScreenColor [287]
-----------------------------------------------
                0.01    0.00    1235/1235        SCR_UpdateScreen [36]
[288]    0.0    0.01    0.00    1235         SCR_TileClear() [288]
-----------------------------------------------
                                 254             SubdividePolygon(int, float*) [289]
                0.00    0.00     160/160         GL_SubdivideSurface [290]
[289]    0.0    0.00    0.00     160+254     SubdividePolygon(int, float*) [289]
                0.00    0.00     574/12907       Hunk_AllocName [134]
                                 254             SubdividePolygon(int, float*) [289]
-----------------------------------------------
                0.00    0.01     160/160         Mod_LoadFaces(lump_t*) [153]
[290]    0.0    0.00    0.01     160         GL_SubdivideSurface [290]
                0.00    0.00     160/160         SubdividePolygon(int, float*) [289]
-----------------------------------------------
                0.00    0.01       1/1           COM_Init [221]
[291]    0.0    0.00    0.01       1         COM_CheckRegistered [291]
                0.00    0.00       1/292         Sys_FileRead [31]
                0.00    0.00       1/177         COM_FindFile [63]
                0.00    0.00       1/67          Cvar_Set [177]
                0.00    0.00     128/291116      FloatSwap [79]
-----------------------------------------------
                0.00    0.01       1/1           Host_Init [15]
[292]    0.0    0.00    0.01       1         W_LoadWadFile [292]
                0.00    0.00       2/352         COM_LoadFile [34]
                0.00    0.00     652/105538      MSG_ReadChar [119]
-----------------------------------------------
                0.00    0.00    1217/1217        R_RenderScene() [1]
[293]    0.0    0.00    0.00    1217         R_MarkLeaves() [293]
                0.00    0.00      45/1446        Mod_LeafPVS [174]
-----------------------------------------------
                0.00    0.00       1/2434        Host_Spawn_f [398]
                0.00    0.00    1216/2434        CL_SendMove [183]
                0.00    0.00    1217/2434        SV_SendClientDatagram [91]
[294]    0.0    0.00    0.00    2434         MSG_WriteFloat [294]
                0.00    0.00    2434/105538      MSG_ReadChar [119]
-----------------------------------------------
                0.00    0.00    1214/2432        SV_ReadClientMove [218]
                0.00    0.00    1218/2432        CL_ParseServerMessage [30]
[295]    0.0    0.00    0.00    2432         COM_SkipPath [295]
                0.00    0.00    2432/105538      MSG_ReadChar [119]
-----------------------------------------------
                0.00    0.00       1/1223        CL_ParseServerInfo [71]
                0.00    0.00       4/1223        CL_ParseServerMessage [30]
                0.00    0.00    1218/1223        CL_ParseClientdata [209]
[296]    0.0    0.01    0.00    1223         MSG_ReadFloat [296]
-----------------------------------------------
                0.01    0.00    1220/1220        _Host_Frame [5]
[297]    0.0    0.01    0.00    1220         Sys_ConsoleInput [297]
-----------------------------------------------
                0.01    0.00    1217/1217        R_RenderScene() [1]
[298]    0.0    0.01    0.00    1217         R_RenderDlights [298]
-----------------------------------------------
                0.00    0.00       1/58          Draw_Init [274]
                0.00    0.00       1/58          SV_DropClient [422]
                0.00    0.00      56/58          Mod_LoadModel(model_s*, qboolean) [59]
[299]    0.0    0.01    0.00      58         Hunk_Print [299]
-----------------------------------------------
                                 615             R_MarkLights [300]
                0.00    0.00      10/20          R_PushDlights [167]
                0.00    0.00      10/20          R_DrawBrushModel [35]
[300]    0.0    0.01    0.00      20+615     R_MarkLights [300]
                                 615             R_MarkLights [300]
-----------------------------------------------
                0.01    0.00    1217/1217        R_RenderScene() [1]
[301]    0.0    0.01    0.00    1217         R_SetFrustum() [301]
-----------------------------------------------
                0.00    0.00       2/2           Mod_LoadModel(model_s*, qboolean) [59]
[302]    0.0    0.00    0.00       2         Mod_LoadSpriteModel(model_s*, void*) [302]
                0.00    0.00       8/8           Mod_LoadSpriteFrame(void*, mspriteframe_s**, int, int) [303]
                0.00    0.00       2/12907       Hunk_AllocName [134]
                0.00    0.00      12/105538      MSG_ReadChar [119]
                0.00    0.00      10/41031       MSG_ReadByte [186]
-----------------------------------------------
                0.00    0.00       8/8           Mod_LoadSpriteModel(model_s*, void*) [302]
[303]    0.0    0.00    0.00       8         Mod_LoadSpriteFrame(void*, mspriteframe_s**, int, int) [303]
                0.00    0.00       8/251         GL_LoadTexture [90]
                0.00    0.00       8/6207        Q_memcpy [130]
                0.00    0.00       8/12907       Hunk_AllocName [134]
                0.00    0.00      32/105538      MSG_ReadChar [119]
-----------------------------------------------
                0.00    0.00       1/1           Mod_LoadBrushModel(model_s*, void*) [69]
[304]    0.0    0.00    0.00       1         Mod_LoadLighting(lump_t*) [304]
                0.00    0.00       2/352         COM_LoadFile [34]
